graph_name,time,mcts_time,mdfvs_size
3232_e_077,13.19605279,0,36
2689_e_069,19.57174039,0,37
3073_e_073,18.20429182,0,28
3449_e_079,19.74246049,0,45
1644_e_053,18.05534363,0,31
5230_e_097,16.7706933,0,35
5746_e_099,28.68664289,0,42
6199_e_101,16.36292553,0,32
2240_e_063,15.79887843,0,36
6234_e_101,16.86737204,0,34
5249_e_097,21.06727839,0,36
3272_e_077,16.58027339,0,31
5943_e_101,17.15332842,0,28
4966_e_097,13.41989636,0,37
4949_e_097,16.03009343,0,32
4673_e_093,122.0755324,1,42
5738_e_099,68.05514216,1,39
5909_e_101,58.84822035,1,37
1661_e_053,100.8250904,1,35
1665_e_053,89.97548532,1,39
3586_e_081,48.76961422,1,44
371_e_019,56.60525393,1,44
4913_e_093,43.52632451,1,40
5938_e_101,73.37533188,1,39
4985_e_097,63.69696236,1,44
6126_e_101,41.42901373,1,40
3688_e_081,36.4713695,1,44
3418_e_079,61.86621475,1,35
1419_e_049,32.55677485,1,39
3247_e_077,37.79663324,1,42
3429_e_079,50.99540925,1,34
4861_e_093,39.43338561,1,40
3753_e_081,42.34403515,1,46
5807_e_099,26.70637918,1,35
5927_e_101,15.05744052,1,34
5128_e_097,53.35171413,1,36
5965_e_101,31.27337384,1,45
3488_e_079,21.49727869,1,42
4720_e_093,32.63935041,1,33
4676_e_093,39.49059153,1,32
3647_e_081,35.97185469,1,40
3403_e_079,20.43474865,1,53
5895_e_101,31.12149787,1,40
4768_e_093,32.07575488,1,37
5571_e_099,30.62497783,1,41
4987_e_097,19.39893293,1,38
5599_e_099,26.3510325,1,33
5517_e_099,19.56686521,1,34
1979_e_057,29.38493252,1,69
4581_e_093,17.31469727,1,36
1410_e_049,16.01862502,1,35
6229_e_101,13.82776213,1,38
2719_e_069,18.63806748,1,40
2190_e_063,8.363761425,1,50
4597_e_093,12.98483896,1,41
5050_e_097,29.8897481,1,29
2621_e_069,8.64684844,1,48
4892_e_093,8.524203062,1,40
1611_e_053,11.77321863,1,34
3174_e_077,17.38537526,1,37
3251_e_077,10.08121324,1,38
5401_e_099,20.34173775,1,30
5450_e_099,5.915811777,1,47
3000_e_073,14.27801037,1,27
3784_e_081,6.371344328,1,39
4995_e_097,8.27147913,1,42
3757_e_081,10.41535521,1,46
6015_e_101,21.06939173,1,32
4806_e_093,16.53735709,1,32
3758_e_081,18.17090321,1,28
3161_e_077,14.57929134,1,32
5040_e_097,11.14446354,1,41
4868_e_093,13.54412293,1,37
5992_e_101,9.828846693,1,32
6112_e_101,15.67799997,1,35
1627_e_053,12.68842101,1,30
3232_e_077,7.864654303,1,36
2689_e_069,11.0002234,1,37
3073_e_073,16.81800961,1,28
3449_e_079,10.36205482,1,45
1644_e_053,11.33131146,1,31
5230_e_097,13.26063275,1,35
5746_e_099,20.26784873,1,42
6199_e_101,6.807435751,1,32
2240_e_063,17.05349851,1,36
6234_e_101,11.6928544,1,34
5249_e_097,14.71776676,1,36
3272_e_077,8.332820177,1,31
5943_e_101,17.24666166,1,28
4966_e_097,9.674039602,1,37
4949_e_097,9.050914526,1,32
4673_e_093,132.382668,2,42
5738_e_099,57.51306581,2,39
5909_e_101,60.64010525,2,37
1661_e_053,102.673892,2,35
1665_e_053,89.66527677,2,39
3586_e_081,47.61267972,2,44
371_e_019,58.76227617,2,44
4913_e_093,47.10687709,2,40
5938_e_101,72.00113845,2,39
4985_e_097,48.0950675,2,44
6126_e_101,40.8226459,2,40
3688_e_081,34.09156513,2,44
3418_e_079,54.13272262,2,35
1419_e_049,34.95810127,2,39
3247_e_077,21.31924653,2,42
3429_e_079,50.91516662,2,34
4861_e_093,31.03704047,2,40
3753_e_081,44.80015254,2,46
5807_e_099,29.39713287,2,35
5927_e_101,16.74000382,2,34
5128_e_097,57.05930638,2,36
5965_e_101,33.95646882,2,45
3488_e_079,22.99010277,2,42
4720_e_093,28.032444,2,33
4676_e_093,41.93925047,2,32
3647_e_081,42.72376347,2,40
3403_e_079,17.79265404,2,53
5895_e_101,26.42527986,2,40
4768_e_093,34.82494545,2,37
5571_e_099,32.5118866,2,41
4987_e_097,21.13759065,2,38
5599_e_099,28.60638809,2,33
5517_e_099,21.76495266,2,34
1979_e_057,29.98777103,2,69
4581_e_093,19.34280372,2,36
1410_e_049,18.59524608,2,35
6229_e_101,15.02752733,2,38
2719_e_069,21.02670598,2,40
2190_e_063,9.901917696,2,50
4597_e_093,15.12229443,2,41
5050_e_097,33.35434842,2,29
2621_e_069,8.76594615,2,48
4892_e_093,10.30795312,2,40
1611_e_053,13.84240198,2,34
3174_e_077,19.66509151,2,37
3251_e_077,9.991814137,2,38
5401_e_099,23.56563115,2,30
5450_e_099,7.141583681,2,47
3000_e_073,15.03542376,2,27
3784_e_081,7.802954912,2,39
4995_e_097,9.935682297,2,42
3757_e_081,13.33550978,2,46
6015_e_101,22.36186242,2,32
4806_e_093,18.71323705,2,32
3758_e_081,21.77125144,2,28
3161_e_077,17.41557956,2,32
5040_e_097,13.58352351,2,41
4868_e_093,15.70014787,2,37
5992_e_101,10.71586871,2,32
6112_e_101,19.1818049,2,35
1627_e_053,15.25399446,2,30
3232_e_077,8.925046921,2,36
2689_e_069,11.46178436,2,37
3073_e_073,20.2695539,2,28
3449_e_079,11.88014388,2,45
1644_e_053,13.00892234,2,31
5230_e_097,14.39376378,2,35
5746_e_099,20.03977203,2,42
6199_e_101,7.474795341,2,32
2240_e_063,15.48641849,2,36
6234_e_101,11.96276307,2,34
5249_e_097,16.84081078,2,36
3272_e_077,9.844898701,2,31
5943_e_101,19.82131052,2,28
4966_e_097,10.42175484,2,37
4949_e_097,10.52508593,2,32
4673_e_093,134.9189265,5,42
5738_e_099,48.46955538,5,39
5909_e_101,67.17661524,5,37
1661_e_053,88.85939956,5,35
1665_e_053,60.57821226,5,39
3586_e_081,36.74864101,5,44
371_e_019,62.8602984,5,44
4913_e_093,44.75619507,5,40
5938_e_101,79.66397023,5,39
4985_e_097,53.45536447,5,44
6126_e_101,48.21632242,5,40
3688_e_081,39.93181705,5,44
3418_e_079,59.84306407,5,35
1419_e_049,39.25766683,5,39
3247_e_077,17.96540761,5,42
3429_e_079,52.58692908,5,34
4861_e_093,38.47878003,5,40
3753_e_081,45.89127445,5,46
5807_e_099,35.28445053,5,35
5927_e_101,21.32310557,5,34
5128_e_097,61.71025419,5,36
5965_e_101,37.13344741,5,45
3488_e_079,31.78331137,5,42
4720_e_093,30.50242424,5,33
4676_e_093,47.9675312,5,32
3647_e_081,35.07309484,5,40
3403_e_079,21.67850947,5,53
5895_e_101,31.57515669,5,40
4768_e_093,39.22889614,5,37
5571_e_099,48.52025008,5,41
4987_e_097,28.21465492,5,38
5599_e_099,35.77469611,5,33
5517_e_099,22.53739953,5,34
1979_e_057,34.22588301,5,69
4581_e_093,21.72772217,5,36
1410_e_049,23.12591743,5,35
6229_e_101,17.66678286,5,38
2719_e_069,20.49198771,5,40
2190_e_063,14.11543179,5,50
4597_e_093,20.41928864,5,41
5050_e_097,41.92225003,5,29
2621_e_069,12.27318048,5,48
4892_e_093,12.73407078,5,40
1611_e_053,14.73566818,5,34
3174_e_077,25.23519111,5,37
3251_e_077,13.90184259,5,38
5401_e_099,30.33012176,5,30
5450_e_099,10.96505666,5,47
3000_e_073,21.45990801,5,27
3784_e_081,10.45577502,5,39
4995_e_097,14.49253559,5,42
3757_e_081,17.88376832,5,46
6015_e_101,26.32047606,5,32
4806_e_093,25.47758889,5,32
3758_e_081,28.31344318,5,28
3161_e_077,25.71873355,5,32
5040_e_097,20.16883659,5,41
4868_e_093,20.77651882,5,37
5992_e_101,15.49428964,5,32
6112_e_101,22.46051359,5,35
1627_e_053,21.12048125,5,30
3232_e_077,13.41114688,5,36
2689_e_069,14.08441854,5,37
3073_e_073,28.71545053,5,28
3449_e_079,11.94714093,5,45
1644_e_053,18.89484715,5,31
5230_e_097,20.26550269,5,35
5746_e_099,23.60487676,5,42
6199_e_101,11.82853675,5,32
2240_e_063,19.0859127,5,36
6234_e_101,16.64404845,5,34
5249_e_097,23.84602928,5,36
3272_e_077,15.56804132,5,31
5943_e_101,28.8750298,5,28
4966_e_097,15.75240779,5,37
4949_e_097,14.99991584,5,32
4673_e_093,117.6943295,10,42
5738_e_099,43.89662409,10,39
5909_e_101,77.28728366,10,37
1661_e_053,91.82354498,10,35
1665_e_053,97.16719174,10,39
3586_e_081,48.76510882,10,44
371_e_019,61.83563399,10,44
4913_e_093,45.65543008,10,40
5938_e_101,92.91511106,10,39
4985_e_097,64.37278533,10,44
6126_e_101,46.17811561,10,40
3688_e_081,43.83865333,10,44
3418_e_079,72.356251,10,35
1419_e_049,48.43371725,10,39
3247_e_077,24.92702937,10,42
3429_e_079,63.70496845,10,34
4861_e_093,47.0535903,10,40
3753_e_081,57.12040234,10,46
5807_e_099,40.34643602,10,35
5927_e_101,30.97777939,10,34
5128_e_097,65.45122671,10,36
5965_e_101,45.70097375,10,45
3488_e_079,42.99967313,10,42
4720_e_093,33.08728981,10,33
4676_e_093,58.19071341,10,32
3647_e_081,49.03262353,10,40
3403_e_079,28.68396068,10,53
5895_e_101,34.87100554,10,40
4768_e_093,51.04061866,10,37
5571_e_099,48.54988861,10,41
4987_e_097,37.70630074,10,38
5599_e_099,50.19889712,10,33
5517_e_099,30.62296343,10,34
1979_e_057,41.36197805,10,69
4581_e_093,29.54956341,10,36
1410_e_049,33.77118993,10,35
6229_e_101,25.41724539,10,38
2719_e_069,27.05515027,10,40
2190_e_063,19.01188755,10,50
4597_e_093,27.567518,10,41
5050_e_097,41.71958876,10,29
2621_e_069,18.65849972,10,48
4892_e_093,18.42417574,10,40
1611_e_053,22.38968158,10,34
3174_e_077,33.29812932,10,37
3251_e_077,20.31984735,10,38
5401_e_099,46.59309483,10,30
5450_e_099,16.93382359,10,47
3000_e_073,30.59705997,10,27
3784_e_081,17.27266741,10,39
4995_e_097,20.08450627,10,42
3757_e_081,24.33253455,10,46
6015_e_101,38.88244462,10,32
4806_e_093,38.38406706,10,32
3758_e_081,36.489815,10,28
3161_e_077,31.6140573,10,32
5040_e_097,28.3882091,10,41
4868_e_093,28.1418786,10,37
5992_e_101,23.22626185,10,32
6112_e_101,29.32740402,10,35
1627_e_053,26.53095818,10,30
3232_e_077,21.01593089,10,36
2689_e_069,19.88504577,10,37
3073_e_073,36.62242389,10,28
3449_e_079,17.73798776,10,45
1644_e_053,27.57023811,10,31
5230_e_097,27.60198617,10,35
5746_e_099,30.91474652,10,42
6199_e_101,18.18365288,10,32
2240_e_063,27.72449732,10,36
6234_e_101,24.2009027,10,34
5249_e_097,30.79557085,10,36
3272_e_077,22.18310738,10,31
5943_e_101,36.60646033,10,28
4966_e_097,20.59651184,10,37
4949_e_097,23.1041081,10,32
4673_e_093,233.8341155,0,42
5738_e_099,107.9518373,0,39
5909_e_101,118.8718333,0,37
1661_e_053,145.4594822,0,35
1665_e_053,114.9535854,0,39
3586_e_081,146.3871872,0,44
371_e_019,96.82190871,0,44
4913_e_093,92.84415102,0,40
5938_e_101,93.63863087,0,39
4985_e_097,86.30563879,0,44
6126_e_101,63.36480355,0,40
3688_e_081,67.21484828,0,44
3418_e_079,56.45200229,0,35
1419_e_049,51.49748778,0,39
3247_e_077,59.56592512,0,42
3429_e_079,53.57579517,0,34
4861_e_093,84.41416574,0,40
3753_e_081,95.51789522,0,46
5807_e_099,55.37382603,0,35
5927_e_101,48.86024928,0,34
5128_e_097,95.06384563,0,36
5965_e_101,89.76047802,0,45
3488_e_079,29.75480652,0,42
4720_e_093,53.7823565,0,33
4676_e_093,61.89568377,0,32
3647_e_081,78.00249004,0,40
3403_e_079,50.97327733,0,53
5895_e_101,46.93563533,0,40
4768_e_093,44.2560029,0,37
5571_e_099,52.47178984,0,41
4987_e_097,37.2841301,0,38
5599_e_099,36.38038635,0,33
5517_e_099,33.58068657,0,34
1979_e_057,32.52981853,0,69
4581_e_093,42.90127134,0,36
1410_e_049,37.0579474,0,35
6229_e_101,25.81135941,0,38
2719_e_069,33.67317295,0,40
2190_e_063,24.61246157,0,50
4597_e_093,28.07392335,0,41
5050_e_097,30.5785265,0,29
2621_e_069,20.19121218,0,48
4892_e_093,28.64262581,0,40
1611_e_053,25.79351735,0,34
3174_e_077,23.80466628,0,37
3251_e_077,21.96237135,0,38
5401_e_099,26.66586804,0,30
5450_e_099,24.29841304,0,47
3000_e_073,22.53498793,0,27
3784_e_081,30.30665994,0,39
4995_e_097,23.43104196,0,42
3757_e_081,22.95785499,0,46
6015_e_101,23.18859982,0,32
4806_e_093,18.2634871,0,32
3758_e_081,20.26575637,0,28
3161_e_077,19.75060058,0,32
5040_e_097,18.73240185,0,41
4868_e_093,31.15723872,0,37
5992_e_101,18.98245573,0,32
6112_e_101,16.94820762,0,35
1627_e_053,18.04457426,0,30
3232_e_077,13.96294546,0,36
2689_e_069,20.18140769,0,37
3073_e_073,19.42183828,0,28
3449_e_079,20.32641315,0,45
1644_e_053,18.67478633,0,31
5230_e_097,17.88382506,0,35
5746_e_099,29.50486088,0,42
6199_e_101,16.92188907,0,32
2240_e_063,16.96465373,0,36
6234_e_101,17.30165339,0,34
5249_e_097,22.43197107,0,36
3272_e_077,16.90829897,0,31
5943_e_101,17.7823782,0,28
4966_e_097,14.1674459,0,37
4949_e_097,16.82364535,0,32
4673_e_093,126.6072559,1,42
5738_e_099,64.36814857,1,39
5909_e_101,61.1266396,1,37
1661_e_053,102.2474132,1,35
1665_e_053,92.83803463,1,39
3586_e_081,49.75348854,1,44
371_e_019,57.91648006,1,44
4913_e_093,45.27865839,1,40
5938_e_101,74.78862715,1,39
4985_e_097,66.51085758,1,44
6126_e_101,43.10368729,1,40
3688_e_081,41.01517987,1,44
3418_e_079,65.89123249,1,35
1419_e_049,34.97723365,1,39
3247_e_077,39.10555005,1,42
3429_e_079,53.0200603,1,34
4861_e_093,41.86190128,1,40
3753_e_081,45.38867188,1,46
5807_e_099,28.29187918,1,35
5927_e_101,16.85565853,1,34
5128_e_097,56.07512927,1,36
5965_e_101,34.22601151,1,45
3488_e_079,24.65859079,1,42
4720_e_093,34.01399326,1,33
4676_e_093,41.58474803,1,32
3647_e_081,37.31773663,1,40
3403_e_079,21.59775949,1,53
5895_e_101,32.9264307,1,40
4768_e_093,34.41565251,1,37
5571_e_099,33.22195029,1,41
4987_e_097,21.11733484,1,38
5599_e_099,28.90356994,1,33
5517_e_099,20.97342539,1,34
1979_e_057,31.68489838,1,69
4581_e_093,18.54068398,1,36
1410_e_049,18.04798031,1,35
6229_e_101,14.85762906,1,38
2719_e_069,20.49826193,1,40
2190_e_063,9.540969849,1,50
4597_e_093,14.11874056,1,41
5050_e_097,31.32393193,1,29
2621_e_069,9.505709171,1,48
4892_e_093,9.097352028,1,40
1611_e_053,12.2819736,1,34
3174_e_077,18.53300929,1,37
3251_e_077,10.51623249,1,38
5401_e_099,22.51181936,1,30
5450_e_099,6.275127888,1,47
3000_e_073,15.92448997,1,27
3784_e_081,7.245693922,1,39
4995_e_097,9.045461655,1,42
3757_e_081,11.5419178,1,46
6015_e_101,22.77692127,1,32
4806_e_093,18.13301206,1,32
3758_e_081,19.84052825,1,28
3161_e_077,16.07764292,1,32
5040_e_097,12.60634422,1,41
4868_e_093,14.47090292,1,37
5992_e_101,10.30059719,1,32
6112_e_101,16.86216164,1,35
1627_e_053,13.88471699,1,30
3232_e_077,8.394170046,1,36
2689_e_069,11.9886806,1,37
3073_e_073,18.88176703,1,28
3449_e_079,11.28601909,1,45
1644_e_053,12.19756007,1,31
5230_e_097,14.78154945,1,35
5746_e_099,21.26926064,1,42
6199_e_101,7.419005156,1,32
2240_e_063,18.75294948,1,36
6234_e_101,12.729038,1,34
5249_e_097,16.77581143,1,36
3272_e_077,9.427754164,1,31
5943_e_101,19.04483843,1,28
4966_e_097,10.81492615,1,37
4949_e_097,10.21693969,1,32
4673_e_093,132.7989807,2,42
5738_e_099,57.49876523,2,39
5909_e_101,60.21051383,2,37
1661_e_053,101.9503715,2,35
1665_e_053,89.51820564,2,39
3586_e_081,47.65082765,2,44
371_e_019,58.82221651,2,44
4913_e_093,47.23831844,2,40
5938_e_101,71.80298471,2,39
4985_e_097,48.80223536,2,44
6126_e_101,41.35244679,2,40
3688_e_081,33.86767197,2,44
3418_e_079,54.45015383,2,35
1419_e_049,34.70045257,2,39
3247_e_077,21.44659948,2,42
3429_e_079,50.91659355,2,34
4861_e_093,31.2359674,2,40
3753_e_081,45.24939632,2,46
5807_e_099,29.5229907,2,35
5927_e_101,17.0409534,2,34
5128_e_097,57.34128571,2,36
5965_e_101,33.94152951,2,45
3488_e_079,23.47108626,2,42
4720_e_093,28.01603556,2,33
4676_e_093,42.22063494,2,32
3647_e_081,42.84578586,2,40
3403_e_079,17.92293906,2,53
5895_e_101,26.61648631,2,40
4768_e_093,35.09752584,2,37
5571_e_099,32.61887956,2,41
4987_e_097,21.29708385,2,38
5599_e_099,28.91033745,2,33
5517_e_099,21.50026846,2,34
1979_e_057,30.1587534,2,69
4581_e_093,19.36249757,2,36
1410_e_049,18.97114635,2,35
6229_e_101,15.12359333,2,38
2719_e_069,21.25162363,2,40
2190_e_063,10.16933322,2,50
4597_e_093,15.31544924,2,41
5050_e_097,33.89596057,2,29
2621_e_069,9.000917673,2,48
4892_e_093,10.29352236,2,40
1611_e_053,13.83910441,2,34
3174_e_077,19.84540915,2,37
3251_e_077,9.955318689,2,38
5401_e_099,23.93185568,2,30
5450_e_099,7.178921223,2,47
3000_e_073,15.4083879,2,27
3784_e_081,7.962584019,2,39
4995_e_097,10.01311779,2,42
3757_e_081,13.53333092,2,46
6015_e_101,22.61707044,2,32
4806_e_093,19.14844131,2,32
3758_e_081,21.89371395,2,28
3161_e_077,17.45135117,2,32
5040_e_097,13.75112319,2,41
4868_e_093,15.80710292,2,37
5992_e_101,10.8131907,2,32
6112_e_101,19.15677786,2,35
1627_e_053,15.43579745,2,30
3232_e_077,9.254532099,2,36
2689_e_069,11.33276153,2,37
3073_e_073,20.43854642,2,28
3449_e_079,11.89140534,2,45
1644_e_053,13.16226411,2,31
5230_e_097,14.54668188,2,35
5746_e_099,20.18626213,2,42
6199_e_101,7.564718485,2,32
2240_e_063,15.8274672,2,36
6234_e_101,12.11574912,2,34
5249_e_097,16.98677397,2,36
3272_e_077,9.953649759,2,31
5943_e_101,20.28910708,2,28
4966_e_097,10.68012643,2,37
4949_e_097,10.75717044,2,32
4673_e_093,135.3679588,5,42
5738_e_099,48.63175273,5,39
5909_e_101,67.19816351,5,37
1661_e_053,88.92360115,5,35
1665_e_053,60.7278769,5,39
3586_e_081,36.78966427,5,44
371_e_019,63.06760979,5,44
4913_e_093,49.32621932,5,40
5938_e_101,79.74510288,5,39
4985_e_097,53.71793842,5,44
6126_e_101,48.48394036,5,40
3688_e_081,40.15696645,5,44
3418_e_079,60.42735982,5,35
1419_e_049,39.13471651,5,39
3247_e_077,17.49121118,5,42
3429_e_079,52.76288009,5,34
4861_e_093,38.70385766,5,40
3753_e_081,46.28890967,5,46
5807_e_099,35.40378022,5,35
5927_e_101,21.70569468,5,34
5128_e_097,61.50732303,5,36
5965_e_101,37.09296489,5,45
3488_e_079,31.33546329,5,42
4720_e_093,30.19999814,5,33
4676_e_093,47.28012681,5,32
3647_e_081,34.96598959,5,40
3403_e_079,21.61702371,5,53
5895_e_101,31.81551695,5,40
4768_e_093,39.60876226,5,37
5571_e_099,48.6856606,5,41
4987_e_097,28.38640285,5,38
5599_e_099,36.28520107,5,33
5517_e_099,22.868258,5,34
1979_e_057,34.5056324,5,69
4581_e_093,21.74412584,5,36
1410_e_049,23.38481402,5,35
6229_e_101,17.81257486,5,38
2719_e_069,20.95199394,5,40
2190_e_063,14.03299618,5,50
4597_e_093,20.42917228,5,41
5050_e_097,42.0054028,5,29
2621_e_069,12.20782471,5,48
4892_e_093,12.92141581,5,40
1611_e_053,14.74354744,5,34
3174_e_077,25.29567909,5,37
3251_e_077,13.93186283,5,38
5401_e_099,30.4751761,5,30
5450_e_099,10.838835,5,47
3000_e_073,21.51565194,5,27
3784_e_081,10.52193379,5,39
4995_e_097,14.66155648,5,42
3757_e_081,18.44970942,5,46
6015_e_101,27.32520676,5,32
4806_e_093,26.52853799,5,32
3758_e_081,27.97571206,5,28
3161_e_077,24.77434039,5,32
5040_e_097,19.24950266,5,41
4868_e_093,20.4371655,5,37
5992_e_101,15.09548545,5,32
6112_e_101,22.39807916,5,35
1627_e_053,20.39802814,5,30
3232_e_077,13.19675541,5,36
2689_e_069,14.02410603,5,37
3073_e_073,28.19071293,5,28
3449_e_079,11.64765954,5,45
1644_e_053,18.40986371,5,31
5230_e_097,19.80518579,5,35
5746_e_099,22.88074994,5,42
6199_e_101,11.43740559,5,32
2240_e_063,18.26458192,5,36
6234_e_101,16.17165947,5,34
5249_e_097,22.99501944,5,36
3272_e_077,15.32012129,5,31
5943_e_101,28.14189649,5,28
4966_e_097,15.40557742,5,37
4949_e_097,14.88504934,5,32
4673_e_093,117.9542515,10,42
5738_e_099,44.21464229,10,39
5909_e_101,77.57623696,10,37
1661_e_053,91.74224997,10,35
1665_e_053,97.89892793,10,39
3586_e_081,48.67933559,10,44
371_e_019,62.29621816,10,44
4913_e_093,46.3236084,10,40
5938_e_101,93.39622593,10,39
4985_e_097,65.50010514,10,44
6126_e_101,46.1895647,10,40
3688_e_081,44.68343973,10,44
3418_e_079,73.49671197,10,35
1419_e_049,51.08768678,10,39
3247_e_077,25.28918743,10,42
3429_e_079,64.07493877,10,34
4861_e_093,48.15890312,10,40
3753_e_081,58.18269587,10,46
5807_e_099,40.40122223,10,35
5927_e_101,31.31636357,10,34
5128_e_097,66.20268583,10,36
5965_e_101,46.34518051,10,45
3488_e_079,44.28109956,10,42
4720_e_093,33.17887378,10,33
4676_e_093,58.46869755,10,32
3647_e_081,49.27165532,10,40
3403_e_079,28.86711502,10,53
5895_e_101,35.32872629,10,40
4768_e_093,51.2224524,10,37
5571_e_099,48.81934857,10,41
4987_e_097,37.80492425,10,38
5599_e_099,50.30894089,10,33
5517_e_099,30.2525537,10,34
1979_e_057,42.2336359,10,69
4581_e_093,29.78003407,10,36
1410_e_049,34.29962111,10,35
6229_e_101,25.40331769,10,38
2719_e_069,26.91335249,10,40
2190_e_063,19.17708898,10,50
4597_e_093,27.49166107,10,41
5050_e_097,40.79616022,10,29
2621_e_069,18.85306072,10,48
4892_e_093,17.70786071,10,40
1611_e_053,22.30908132,10,34
3174_e_077,33.73682714,10,37
3251_e_077,20.63229322,10,38
5401_e_099,46.98344064,10,30
5450_e_099,16.84152651,10,47
3000_e_073,30.43312812,10,27
3784_e_081,17.43778014,10,39
4995_e_097,19.97492647,10,42
3757_e_081,24.58175755,10,46
6015_e_101,38.84267807,10,32
4806_e_093,39.14139628,10,32
3758_e_081,37.14980578,10,28
3161_e_077,32.15513468,10,32
5040_e_097,28.45117545,10,41
4868_e_093,28.24970961,10,37
5992_e_101,23.52526569,10,32
6112_e_101,29.71068048,10,35
1627_e_053,26.65292597,10,30
3232_e_077,21.11501718,10,36
2689_e_069,20.1739223,10,37
3073_e_073,36.65388918,10,28
3449_e_079,17.94769859,10,45
1644_e_053,27.55964112,10,31
5230_e_097,27.66298342,10,35
5746_e_099,31.04285192,10,42
6199_e_101,18.3228054,10,32
2240_e_063,28.73889184,10,36
6234_e_101,24.39636207,10,34
5249_e_097,30.95686603,10,36
3272_e_077,21.99375844,10,31
5943_e_101,37.08495855,10,28
4966_e_097,20.96704841,10,37
4949_e_097,23.1402123,10,32
4673_e_093,147.294379,0,42
5738_e_099,106.7887874,0,39
5909_e_101,125.6583657,0,37
1661_e_053,120.1413758,0,35
1665_e_053,117.4892325,0,39
3586_e_081,144.7776122,0,44
371_e_019,111.6549053,0,44
4913_e_093,76.78468227,0,40
5938_e_101,91.44595027,0,39
4985_e_097,91.54006481,0,44
6126_e_101,75.93922114,0,40
3688_e_081,78.54737258,0,44
3418_e_079,71.66105819,0,35
1419_e_049,68.89009094,0,39
3247_e_077,65.26733971,0,42
3429_e_079,69.31831717,0,34
4861_e_093,64.30974436,0,40
3753_e_081,57.72639513,0,46
5807_e_099,57.25396752,0,35
5927_e_101,45.83167171,0,34
5128_e_097,94.04817176,0,36
5965_e_101,56.43358326,0,45
3488_e_079,51.71874547,0,42
4720_e_093,49.01976275,0,33
4676_e_093,47.15393829,0,32
3647_e_081,46.13966751,0,40
3403_e_079,45.9444046,0,53
5895_e_101,43.14816618,0,40
4768_e_093,45.73666453,0,37
5571_e_099,37.21654105,0,41
4987_e_097,34.13895464,0,38
5599_e_099,35.41637993,0,33
5517_e_099,32.96563148,0,34
1979_e_057,31.5683732,0,69
4581_e_093,32.68378186,0,36
1410_e_049,31.7589457,0,35
6229_e_101,17.83280373,0,38
2719_e_069,26.21638632,0,40
2190_e_063,37.22116184,0,50
4597_e_093,27.04969144,0,41
5050_e_097,28.14819384,0,29
2621_e_069,24.44186187,0,48
4892_e_093,27.76845598,0,40
1611_e_053,26.28879237,0,34
3174_e_077,24.64911866,0,37
3251_e_077,23.49694824,0,38
5401_e_099,23.47385836,0,30
5450_e_099,23.79351592,0,47
3000_e_073,20.59381771,0,27
3784_e_081,19.74949026,0,39
4995_e_097,22.92145801,0,42
3757_e_081,18.01336312,0,46
6015_e_101,21.18814301,0,32
4806_e_093,21.62010574,0,32
3758_e_081,19.71347308,0,28
3161_e_077,19.57051325,0,32
5040_e_097,18.02870607,0,41
4868_e_093,19.54022002,0,37
5992_e_101,19.24865794,0,32
6112_e_101,18.34207177,0,35
1627_e_053,17.93450713,0,30
3232_e_077,18.30161524,0,36
2689_e_069,16.62002563,0,37
3073_e_073,17.59673214,0,28
3449_e_079,15.96545863,0,45
1644_e_053,18.10019612,0,31
5230_e_097,16.95983791,0,35
5746_e_099,16.93350649,0,42
6199_e_101,16.96715379,0,32
2240_e_063,16.10894442,0,36
6234_e_101,17.21471262,0,34
5249_e_097,16.42474556,0,36
3272_e_077,16.60702705,0,31
5943_e_101,15.07542014,0,28
4966_e_097,15.32335806,0,37
4949_e_097,15.27204299,0,32
4673_e_093,119.5500033,1,42
5738_e_099,23.34602046,1,39
5909_e_101,84.45228791,1,37
1661_e_053,86.10766006,1,35
1665_e_053,88.81251812,1,39
3586_e_081,44.25460434,1,44
371_e_019,61.30054426,1,44
4913_e_093,41.36879611,1,40
5938_e_101,80.29287839,1,39
4985_e_097,61.38845944,1,44
6126_e_101,56.40128255,1,40
3688_e_081,25.06219268,1,44
3418_e_079,67.46080518,1,35
1419_e_049,51.60116696,1,39
3247_e_077,42.00283623,1,42
3429_e_079,45.16222668,1,34
4861_e_093,35.77997112,1,40
3753_e_081,36.46348834,1,46
5807_e_099,28.70634437,1,35
5927_e_101,18.10264444,1,34
5128_e_097,54.02925467,1,36
5965_e_101,35.27642179,1,45
3488_e_079,30.48216534,1,42
4720_e_093,23.5482986,1,33
4676_e_093,32.50103974,1,32
3647_e_081,36.26150036,1,40
3403_e_079,18.55625629,1,53
5895_e_101,26.21182728,1,40
4768_e_093,39.64702296,1,37
5571_e_099,24.78816938,1,41
4987_e_097,33.8624239,1,38
5599_e_099,24.34656358,1,33
5517_e_099,17.49238682,1,34
1979_e_057,26.58411503,1,69
4581_e_093,14.47381711,1,36
1410_e_049,18.6673429,1,35
6229_e_101,10.11426115,1,38
2719_e_069,17.08618855,1,40
2190_e_063,14.28707385,1,50
4597_e_093,12.86956573,1,41
5050_e_097,28.58919263,1,29
2621_e_069,9.684448481,1,48
4892_e_093,7.111581326,1,40
1611_e_053,15.31065965,1,34
3174_e_077,20.74710679,1,37
3251_e_077,10.15493774,1,38
5401_e_099,18.13130808,1,30
5450_e_099,6.318336487,1,47
